
===== Training xlm-roberta-base seed 0 on CoNLL-2012 SRL =====
{'loss': 1.3264, 'grad_norm': 5.390262603759766, 'learning_rate': 1.9832198402690208e-05, 'epoch': 0.04}
{'loss': 0.1633, 'grad_norm': 2.0763752460479736, 'learning_rate': 1.041647751155948e-05, 'epoch': 2.4}
{'loss': 0.1499, 'grad_norm': 2.0064330101013184, 'learning_rate': 1.0248339638503573e-05, 'epoch': 2.44}
{'loss': 0.1458, 'grad_norm': 2.3457486629486084, 'learning_rate': 1.0080201765447669e-05, 'epoch': 2.48}
{'loss': 0.1513, 'grad_norm': 3.237542152404785, 'learning_rate': 9.912063892391761e-06, 'epoch': 2.52}
{'loss': 0.1612, 'grad_norm': 4.3591814041137695, 'learning_rate': 9.743926019335856e-06, 'epoch': 2.56}
{'loss': 0.1491, 'grad_norm': 3.0033655166625977, 'learning_rate': 9.57578814627995e-06, 'epoch': 2.61}
{'loss': 0.152, 'grad_norm': 6.581923961639404, 'learning_rate': 9.407650273224045e-06, 'epoch': 2.65}
{'loss': 0.1483, 'grad_norm': 3.824418306350708, 'learning_rate': 9.239512400168139e-06, 'epoch': 2.69}
{'loss': 0.1523, 'grad_norm': 1.5515657663345337, 'learning_rate': 9.071374527112233e-06, 'epoch': 2.73}
{'loss': 0.1469, 'grad_norm': 3.37306547164917, 'learning_rate': 8.903236654056326e-06, 'epoch': 2.77}
{'loss': 0.148, 'grad_norm': 1.6871449947357178, 'learning_rate': 8.73509878100042e-06, 'epoch': 2.82}
{'loss': 0.1465, 'grad_norm': 11.395606994628906, 'learning_rate': 8.566960907944515e-06, 'epoch': 2.86}
{'loss': 0.1664, 'grad_norm': 3.9425125122070312, 'learning_rate': 8.398823034888609e-06, 'epoch': 2.9}
{'loss': 0.1493, 'grad_norm': 8.282811164855957, 'learning_rate': 8.230685161832703e-06, 'epoch': 2.94}
{'loss': 0.1539, 'grad_norm': 2.183318614959717, 'learning_rate': 8.062547288776798e-06, 'epoch': 2.98}
{'eval_loss': 0.24117055535316467, 'eval_runtime': 15.1135, 'eval_samples_per_second': 1592.087, 'eval_steps_per_second': 99.514, 'epoch': 3.0}
{'loss': 0.1309, 'grad_norm': 1.7564882040023804, 'learning_rate': 7.894409415720892e-06, 'epoch': 3.03}
{'loss': 0.1163, 'grad_norm': 2.909581422805786, 'learning_rate': 7.726271542664986e-06, 'epoch': 3.07}
{'loss': 0.1165, 'grad_norm': 3.8250880241394043, 'learning_rate': 7.55813366960908e-06, 'epoch': 3.11}
{'loss': 0.127, 'grad_norm': 2.7380640506744385, 'learning_rate': 7.389995796553174e-06, 'epoch': 3.15}
{'loss': 0.1217, 'grad_norm': 0.7685502171516418, 'learning_rate': 7.221857923497269e-06, 'epoch': 3.19}
{'loss': 0.1194, 'grad_norm': 3.828240394592285, 'learning_rate': 7.053720050441363e-06, 'epoch': 3.24}
{'loss': 0.115, 'grad_norm': 2.867229461669922, 'learning_rate': 6.885582177385457e-06, 'epoch': 3.28}
{'loss': 0.1253, 'grad_norm': 3.11342453956604, 'learning_rate': 6.717444304329551e-06, 'epoch': 3.32}
{'loss': 0.1232, 'grad_norm': 5.848995685577393, 'learning_rate': 6.549306431273645e-06, 'epoch': 3.36}
{'loss': 0.1227, 'grad_norm': 6.207642555236816, 'learning_rate': 6.38116855821774e-06, 'epoch': 3.4}
{'loss': 0.1195, 'grad_norm': 9.111080169677734, 'learning_rate': 6.213030685161832e-06, 'epoch': 3.45}
{'loss': 0.1137, 'grad_norm': 2.8040356636047363, 'learning_rate': 6.044892812105927e-06, 'epoch': 3.49}
{'loss': 0.1166, 'grad_norm': 2.6008684635162354, 'learning_rate': 5.876754939050021e-06, 'epoch': 3.53}
{'loss': 0.1155, 'grad_norm': 5.369527816772461, 'learning_rate': 5.708617065994115e-06, 'epoch': 3.57}
{'loss': 0.1248, 'grad_norm': 19.7587833404541, 'learning_rate': 5.54047919293821e-06, 'epoch': 3.61}
{'loss': 0.1116, 'grad_norm': 6.095427513122559, 'learning_rate': 5.372341319882304e-06, 'epoch': 3.66}
{'loss': 0.1235, 'grad_norm': 6.043582439422607, 'learning_rate': 5.204203446826398e-06, 'epoch': 3.7}
{'loss': 0.1214, 'grad_norm': 3.275564193725586, 'learning_rate': 5.036065573770492e-06, 'epoch': 3.74}
{'loss': 0.1247, 'grad_norm': 1.7052481174468994, 'learning_rate': 4.867927700714586e-06, 'epoch': 3.78}
{'loss': 0.1225, 'grad_norm': 1.4585587978363037, 'learning_rate': 4.699789827658681e-06, 'epoch': 3.83}
{'loss': 0.1221, 'grad_norm': 4.531011581420898, 'learning_rate': 4.531651954602775e-06, 'epoch': 3.87}
{'loss': 0.1095, 'grad_norm': 3.5771052837371826, 'learning_rate': 4.363514081546869e-06, 'epoch': 3.91}
{'loss': 0.1187, 'grad_norm': 4.595923900604248, 'learning_rate': 4.195376208490963e-06, 'epoch': 3.95}
{'loss': 0.1153, 'grad_norm': 15.496756553649902, 'learning_rate': 4.027238335435057e-06, 'epoch': 3.99}
{'eval_loss': 0.2520124614238739, 'eval_runtime': 15.1927, 'eval_samples_per_second': 1583.783, 'eval_steps_per_second': 98.995, 'epoch': 4.0}
{'loss': 0.0987, 'grad_norm': 1.6505173444747925, 'learning_rate': 3.859100462379151e-06, 'epoch': 4.04}
{'loss': 0.0989, 'grad_norm': 0.9271374940872192, 'learning_rate': 3.690962589323245e-06, 'epoch': 4.08}
{'loss': 0.0999, 'grad_norm': 4.387573719024658, 'learning_rate': 3.5228247162673395e-06, 'epoch': 4.12}
{'loss': 0.1005, 'grad_norm': 2.390977621078491, 'learning_rate': 3.354686843211434e-06, 'epoch': 4.16}
{'loss': 0.0943, 'grad_norm': 4.73234748840332, 'learning_rate': 3.186548970155528e-06, 'epoch': 4.2}
{'loss': 0.0906, 'grad_norm': 8.183032035827637, 'learning_rate': 3.018411097099622e-06, 'epoch': 4.25}
{'loss': 0.0947, 'grad_norm': 15.879919052124023, 'learning_rate': 2.8502732240437157e-06, 'epoch': 4.29}
{'loss': 0.092, 'grad_norm': 6.888302803039551, 'learning_rate': 2.68213535098781e-06, 'epoch': 4.33}
{'loss': 0.0931, 'grad_norm': 7.385627746582031, 'learning_rate': 2.5139974779319044e-06, 'epoch': 4.37}
{'loss': 0.0961, 'grad_norm': 5.041835784912109, 'learning_rate': 2.3458596048759984e-06, 'epoch': 4.41}
{'loss': 0.0952, 'grad_norm': 2.6229326725006104, 'learning_rate': 2.1777217318200927e-06, 'epoch': 4.46}
{'loss': 0.0932, 'grad_norm': 6.644350051879883, 'learning_rate': 2.009583858764187e-06, 'epoch': 4.5}
{'loss': 0.0989, 'grad_norm': 2.4261231422424316, 'learning_rate': 1.8414459857082808e-06, 'epoch': 4.54}
{'loss': 0.0902, 'grad_norm': 3.633746385574341, 'learning_rate': 1.6733081126523752e-06, 'epoch': 4.58}
{'loss': 0.0969, 'grad_norm': 5.07970666885376, 'learning_rate': 1.5051702395964693e-06, 'epoch': 4.62}
{'loss': 0.0974, 'grad_norm': 15.543411254882812, 'learning_rate': 1.3370323665405635e-06, 'epoch': 4.67}
{'loss': 0.0936, 'grad_norm': 3.931509017944336, 'learning_rate': 1.1688944934846576e-06, 'epoch': 4.71}
{'loss': 0.0916, 'grad_norm': 2.4425549507141113, 'learning_rate': 1.0007566204287518e-06, 'epoch': 4.75}
{'loss': 0.0982, 'grad_norm': 2.304428815841675, 'learning_rate': 8.326187473728459e-07, 'epoch': 4.79}
{'loss': 0.0995, 'grad_norm': 4.048185348510742, 'learning_rate': 6.6448087431694e-07, 'epoch': 4.83}
{'loss': 0.0969, 'grad_norm': 20.076541900634766, 'learning_rate': 4.963430012610341e-07, 'epoch': 4.88}
{'loss': 0.1019, 'grad_norm': 7.5615668296813965, 'learning_rate': 3.2820512820512825e-07, 'epoch': 4.92}
{'loss': 0.0925, 'grad_norm': 3.114546060562134, 'learning_rate': 1.6006725514922238e-07, 'epoch': 4.96}
{'eval_loss': 0.2642630934715271, 'eval_runtime': 15.1472, 'eval_samples_per_second': 1588.547, 'eval_steps_per_second': 99.292, 'epoch': 5.0}
{'train_runtime': 1836.612, 'train_samples_per_second': 518.112, 'train_steps_per_second': 32.383, 'train_loss': 0.18699768284480578, 'epoch': 5.0}
Precision: 0.8781, Recall: 0.9010, F1: 0.8894

SRL finished


===== Training xlm-roberta-base seed 5 on CoNLL-2012 SRL =====
{'loss': 1.3573, 'grad_norm': 5.033932209014893, 'learning_rate': 1.9832198402690208e-05, 'epoch': 0.04}
{'loss': 0.6271, 'grad_norm': 3.749905824661255, 'learning_rate': 1.96640605296343e-05, 'epoch': 0.08}
{'loss': 0.4598, 'grad_norm': 9.175248146057129, 'learning_rate': 1.9495922656578396e-05, 'epoch': 0.13}
{'loss': 0.4083, 'grad_norm': 18.399396896362305, 'learning_rate': 1.932778478352249e-05, 'epoch': 0.17}
{'loss': 0.38, 'grad_norm': 10.767278671264648, 'learning_rate': 1.9159646910466585e-05, 'epoch': 0.21}
{'loss': 0.3612, 'grad_norm': 8.298725128173828, 'learning_rate': 1.8991509037410678e-05, 'epoch': 0.25}
{'loss': 0.3389, 'grad_norm': 5.825896263122559, 'learning_rate': 1.8823371164354774e-05, 'epoch': 0.29}
{'loss': 0.3271, 'grad_norm': 13.78309440612793, 'learning_rate': 1.8655233291298867e-05, 'epoch': 0.34}
{'loss': 0.3083, 'grad_norm': 3.5756192207336426, 'learning_rate': 1.8487095418242963e-05, 'epoch': 0.38}
{'loss': 0.2948, 'grad_norm': 25.420263290405273, 'learning_rate': 1.8318957545187055e-05, 'epoch': 0.42}
{'loss': 0.3038, 'grad_norm': 3.39054274559021, 'learning_rate': 1.8150819672131148e-05, 'epoch': 0.46}
{'loss': 0.2908, 'grad_norm': 17.97313690185547, 'learning_rate': 1.7982681799075244e-05, 'epoch': 0.5}
{'loss': 0.2902, 'grad_norm': 10.604028701782227, 'learning_rate': 1.7814543926019337e-05, 'epoch': 0.55}
{'loss': 0.2798, 'grad_norm': 7.304473876953125, 'learning_rate': 1.7646406052963433e-05, 'epoch': 0.59}
{'loss': 0.2824, 'grad_norm': 8.269598007202148, 'learning_rate': 1.7478268179907525e-05, 'epoch': 0.63}
{'loss': 0.2658, 'grad_norm': 14.10120964050293, 'learning_rate': 1.731013030685162e-05, 'epoch': 0.67}
{'loss': 0.2802, 'grad_norm': 6.483020782470703, 'learning_rate': 1.7141992433795714e-05, 'epoch': 0.71}
{'loss': 0.2621, 'grad_norm': 12.071184158325195, 'learning_rate': 1.697385456073981e-05, 'epoch': 0.76}
{'loss': 0.2699, 'grad_norm': 4.390735626220703, 'learning_rate': 1.6805716687683903e-05, 'epoch': 0.8}
{'loss': 0.2612, 'grad_norm': 9.337395668029785, 'learning_rate': 1.6637578814627995e-05, 'epoch': 0.84}
{'loss': 0.265, 'grad_norm': 12.528359413146973, 'learning_rate': 1.646944094157209e-05, 'epoch': 0.88}
{'loss': 0.2529, 'grad_norm': 4.337820529937744, 'learning_rate': 1.6301303068516184e-05, 'epoch': 0.92}
{'loss': 0.2547, 'grad_norm': 13.177223205566406, 'learning_rate': 1.613316519546028e-05, 'epoch': 0.97}
{'eval_loss': 0.2495875358581543, 'eval_runtime': 15.1807, 'eval_samples_per_second': 1585.034, 'eval_steps_per_second': 99.073, 'epoch': 1.0}
{'loss': 0.2361, 'grad_norm': 6.489863872528076, 'learning_rate': 1.5965027322404373e-05, 'epoch': 1.01}
{'loss': 0.206, 'grad_norm': 5.391181468963623, 'learning_rate': 1.5796889449348466e-05, 'epoch': 1.05}
{'loss': 0.2144, 'grad_norm': 8.664401054382324, 'learning_rate': 1.562875157629256e-05, 'epoch': 1.09}
{'loss': 0.1997, 'grad_norm': 15.291348457336426, 'learning_rate': 1.5460613703236654e-05, 'epoch': 1.13}
{'loss': 0.2103, 'grad_norm': 5.953685283660889, 'learning_rate': 1.5292475830180747e-05, 'epoch': 1.18}
{'loss': 0.2093, 'grad_norm': 5.576107025146484, 'learning_rate': 1.5124337957124843e-05, 'epoch': 1.22}
{'loss': 0.2029, 'grad_norm': 2.3146870136260986, 'learning_rate': 1.4956200084068937e-05, 'epoch': 1.26}
{'loss': 0.2048, 'grad_norm': 12.128963470458984, 'learning_rate': 1.4788062211013032e-05, 'epoch': 1.3}
{'loss': 0.2075, 'grad_norm': 9.977351188659668, 'learning_rate': 1.4619924337957126e-05, 'epoch': 1.35}
{'loss': 0.1995, 'grad_norm': 3.626626968383789, 'learning_rate': 1.445178646490122e-05, 'epoch': 1.39}
{'loss': 0.2002, 'grad_norm': 5.607844829559326, 'learning_rate': 1.4283648591845313e-05, 'epoch': 1.43}
{'loss': 0.2151, 'grad_norm': 16.297624588012695, 'learning_rate': 1.411551071878941e-05, 'epoch': 1.47}
{'loss': 0.2048, 'grad_norm': 7.340892791748047, 'learning_rate': 1.3947372845733502e-05, 'epoch': 1.51}
{'loss': 0.1995, 'grad_norm': 24.426176071166992, 'learning_rate': 1.3779234972677598e-05, 'epoch': 1.56}
{'loss': 0.1993, 'grad_norm': 4.341610908508301, 'learning_rate': 1.361109709962169e-05, 'epoch': 1.6}
{'loss': 0.1971, 'grad_norm': 4.459877967834473, 'learning_rate': 1.3442959226565787e-05, 'epoch': 1.64}
{'loss': 0.1924, 'grad_norm': 3.6928536891937256, 'learning_rate': 1.327482135350988e-05, 'epoch': 1.68}
{'loss': 0.1973, 'grad_norm': 5.161008834838867, 'learning_rate': 1.3106683480453974e-05, 'epoch': 1.72}
{'loss': 0.1975, 'grad_norm': 2.096298933029175, 'learning_rate': 1.2938545607398068e-05, 'epoch': 1.77}
{'loss': 0.1877, 'grad_norm': 11.425871849060059, 'learning_rate': 1.277040773434216e-05, 'epoch': 1.81}
{'loss': 0.1903, 'grad_norm': 6.476128578186035, 'learning_rate': 1.2602269861286257e-05, 'epoch': 1.85}
{'loss': 0.196, 'grad_norm': 13.183526992797852, 'learning_rate': 1.243413198823035e-05, 'epoch': 1.89}
{'loss': 0.1993, 'grad_norm': 5.1402907371521, 'learning_rate': 1.2265994115174444e-05, 'epoch': 1.93}
{'loss': 0.1886, 'grad_norm': 8.700358390808105, 'learning_rate': 1.2097856242118538e-05, 'epoch': 1.98}
{'eval_loss': 0.23566780984401703, 'eval_runtime': 15.2641, 'eval_samples_per_second': 1576.376, 'eval_steps_per_second': 98.532, 'epoch': 2.0}
{'loss': 0.1766, 'grad_norm': 1.9495675563812256, 'learning_rate': 1.1929718369062633e-05, 'epoch': 2.02}
{'loss': 0.1617, 'grad_norm': 8.297260284423828, 'learning_rate': 1.1761580496006725e-05, 'epoch': 2.06}
{'loss': 0.1584, 'grad_norm': 11.07072639465332, 'learning_rate': 1.1593442622950821e-05, 'epoch': 2.1}
{'loss': 0.1559, 'grad_norm': 0.9824946522712708, 'learning_rate': 1.1425304749894914e-05, 'epoch': 2.14}
{'loss': 0.1492, 'grad_norm': 8.931306838989258, 'learning_rate': 1.125716687683901e-05, 'epoch': 2.19}
{'loss': 0.1536, 'grad_norm': 5.114616870880127, 'learning_rate': 1.1089029003783103e-05, 'epoch': 2.23}
{'loss': 0.1553, 'grad_norm': 6.811494827270508, 'learning_rate': 1.0920891130727199e-05, 'epoch': 2.27}
{'loss': 0.1539, 'grad_norm': 5.041792392730713, 'learning_rate': 1.0752753257671291e-05, 'epoch': 2.31}
{'loss': 0.153, 'grad_norm': 3.5064430236816406, 'learning_rate': 1.0584615384615386e-05, 'epoch': 2.35}
{'loss': 0.1661, 'grad_norm': 2.8431308269500732, 'learning_rate': 1.041647751155948e-05, 'epoch': 2.4}
{'loss': 0.1473, 'grad_norm': 2.5464296340942383, 'learning_rate': 1.0248339638503573e-05, 'epoch': 2.44}
{'loss': 0.1484, 'grad_norm': 2.0351974964141846, 'learning_rate': 1.0080201765447669e-05, 'epoch': 2.48}
{'loss': 0.1531, 'grad_norm': 3.3742921352386475, 'learning_rate': 9.912063892391761e-06, 'epoch': 2.52}
{'loss': 0.1576, 'grad_norm': 5.281132698059082, 'learning_rate': 9.743926019335856e-06, 'epoch': 2.56}
{'loss': 0.144, 'grad_norm': 2.920344591140747, 'learning_rate': 9.57578814627995e-06, 'epoch': 2.61}
{'loss': 0.1508, 'grad_norm': 5.535625457763672, 'learning_rate': 9.407650273224045e-06, 'epoch': 2.65}
{'loss': 0.1475, 'grad_norm': 3.8210113048553467, 'learning_rate': 9.239512400168139e-06, 'epoch': 2.69}
{'loss': 0.1526, 'grad_norm': 4.037758827209473, 'learning_rate': 9.071374527112233e-06, 'epoch': 2.73}
{'loss': 0.147, 'grad_norm': 2.079674005508423, 'learning_rate': 8.903236654056326e-06, 'epoch': 2.77}
{'loss': 0.1463, 'grad_norm': 2.2880542278289795, 'learning_rate': 8.73509878100042e-06, 'epoch': 2.82}
{'loss': 0.1484, 'grad_norm': 5.0798139572143555, 'learning_rate': 8.566960907944515e-06, 'epoch': 2.86}
{'loss': 0.1634, 'grad_norm': 3.576695203781128, 'learning_rate': 8.398823034888609e-06, 'epoch': 2.9}
{'loss': 0.1473, 'grad_norm': 9.78111457824707, 'learning_rate': 8.230685161832703e-06, 'epoch': 2.94}
{'loss': 0.1502, 'grad_norm': 1.8826013803482056, 'learning_rate': 8.062547288776798e-06, 'epoch': 2.98}
{'eval_loss': 0.24131329357624054, 'eval_runtime': 15.204, 'eval_samples_per_second': 1582.614, 'eval_steps_per_second': 98.922, 'epoch': 3.0}
{'loss': 0.1305, 'grad_norm': 3.603703022003174, 'learning_rate': 7.894409415720892e-06, 'epoch': 3.03}
{'loss': 0.1141, 'grad_norm': 0.6460474133491516, 'learning_rate': 7.726271542664986e-06, 'epoch': 3.07}
{'loss': 0.1134, 'grad_norm': 3.267054319381714, 'learning_rate': 7.55813366960908e-06, 'epoch': 3.11}
{'loss': 0.1204, 'grad_norm': 2.546156406402588, 'learning_rate': 7.389995796553174e-06, 'epoch': 3.15}
{'loss': 0.1215, 'grad_norm': 1.2096251249313354, 'learning_rate': 7.221857923497269e-06, 'epoch': 3.19}
{'loss': 0.1163, 'grad_norm': 3.946720600128174, 'learning_rate': 7.053720050441363e-06, 'epoch': 3.24}
{'loss': 0.1172, 'grad_norm': 3.4221930503845215, 'learning_rate': 6.885582177385457e-06, 'epoch': 3.28}
{'loss': 0.1275, 'grad_norm': 21.421152114868164, 'learning_rate': 6.717444304329551e-06, 'epoch': 3.32}
{'loss': 0.1215, 'grad_norm': 5.636641025543213, 'learning_rate': 6.549306431273645e-06, 'epoch': 3.36}
{'loss': 0.1196, 'grad_norm': 6.7915449142456055, 'learning_rate': 6.38116855821774e-06, 'epoch': 3.4}
{'loss': 0.1128, 'grad_norm': 9.56628131866455, 'learning_rate': 6.213030685161832e-06, 'epoch': 3.45}
{'loss': 0.1115, 'grad_norm': 3.9767324924468994, 'learning_rate': 6.044892812105927e-06, 'epoch': 3.49}
{'loss': 0.1127, 'grad_norm': 0.9130063056945801, 'learning_rate': 5.876754939050021e-06, 'epoch': 3.53}
{'loss': 0.1142, 'grad_norm': 3.0292069911956787, 'learning_rate': 5.708617065994115e-06, 'epoch': 3.57}
{'loss': 0.1217, 'grad_norm': 9.02133560180664, 'learning_rate': 5.54047919293821e-06, 'epoch': 3.61}
{'loss': 0.1114, 'grad_norm': 2.555558919906616, 'learning_rate': 5.372341319882304e-06, 'epoch': 3.66}
{'loss': 0.1178, 'grad_norm': 6.1601786613464355, 'learning_rate': 5.204203446826398e-06, 'epoch': 3.7}
{'loss': 0.1217, 'grad_norm': 2.986591339111328, 'learning_rate': 5.036065573770492e-06, 'epoch': 3.74}
{'loss': 0.1215, 'grad_norm': 4.0996785163879395, 'learning_rate': 4.867927700714586e-06, 'epoch': 3.78}
{'loss': 0.12, 'grad_norm': 0.710732638835907, 'learning_rate': 4.699789827658681e-06, 'epoch': 3.83}
{'loss': 0.1205, 'grad_norm': 4.943614959716797, 'learning_rate': 4.531651954602775e-06, 'epoch': 3.87}
{'loss': 0.1086, 'grad_norm': 11.634963035583496, 'learning_rate': 4.363514081546869e-06, 'epoch': 3.91}
{'loss': 0.1185, 'grad_norm': 3.757485866546631, 'learning_rate': 4.195376208490963e-06, 'epoch': 3.95}
{'loss': 0.1129, 'grad_norm': 7.399874210357666, 'learning_rate': 4.027238335435057e-06, 'epoch': 3.99}
{'eval_loss': 0.24769113957881927, 'eval_runtime': 15.2293, 'eval_samples_per_second': 1579.979, 'eval_steps_per_second': 98.757, 'epoch': 4.0}
{'loss': 0.0986, 'grad_norm': 2.082167625427246, 'learning_rate': 3.859100462379151e-06, 'epoch': 4.04}
{'loss': 0.0971, 'grad_norm': 1.170540452003479, 'learning_rate': 3.690962589323245e-06, 'epoch': 4.08}
{'loss': 0.0969, 'grad_norm': 5.118423938751221, 'learning_rate': 3.5228247162673395e-06, 'epoch': 4.12}
{'loss': 0.1001, 'grad_norm': 2.605731725692749, 'learning_rate': 3.354686843211434e-06, 'epoch': 4.16}
{'loss': 0.0925, 'grad_norm': 3.4091296195983887, 'learning_rate': 3.186548970155528e-06, 'epoch': 4.2}
{'loss': 0.0887, 'grad_norm': 9.558503150939941, 'learning_rate': 3.018411097099622e-06, 'epoch': 4.25}
{'loss': 0.095, 'grad_norm': 6.396945476531982, 'learning_rate': 2.8502732240437157e-06, 'epoch': 4.29}
{'loss': 0.0894, 'grad_norm': 9.607138633728027, 'learning_rate': 2.68213535098781e-06, 'epoch': 4.33}
{'loss': 0.0922, 'grad_norm': 5.711916923522949, 'learning_rate': 2.5139974779319044e-06, 'epoch': 4.37}
{'loss': 0.095, 'grad_norm': 5.070302963256836, 'learning_rate': 2.3458596048759984e-06, 'epoch': 4.41}
{'loss': 0.0931, 'grad_norm': 3.1157655715942383, 'learning_rate': 2.1777217318200927e-06, 'epoch': 4.46}
{'loss': 0.0902, 'grad_norm': 11.85086727142334, 'learning_rate': 2.009583858764187e-06, 'epoch': 4.5}
{'loss': 0.0989, 'grad_norm': 2.701578140258789, 'learning_rate': 1.8414459857082808e-06, 'epoch': 4.54}
{'loss': 0.091, 'grad_norm': 16.83919334411621, 'learning_rate': 1.6733081126523752e-06, 'epoch': 4.58}
{'loss': 0.0954, 'grad_norm': 5.156059265136719, 'learning_rate': 1.5051702395964693e-06, 'epoch': 4.62}
{'loss': 0.0921, 'grad_norm': 8.505850791931152, 'learning_rate': 1.3370323665405635e-06, 'epoch': 4.67}
{'loss': 0.0921, 'grad_norm': 6.090024948120117, 'learning_rate': 1.1688944934846576e-06, 'epoch': 4.71}
{'loss': 0.0879, 'grad_norm': 3.893827199935913, 'learning_rate': 1.0007566204287518e-06, 'epoch': 4.75}
{'loss': 0.0931, 'grad_norm': 1.5050451755523682, 'learning_rate': 8.326187473728459e-07, 'epoch': 4.79}
{'loss': 0.0973, 'grad_norm': 4.013914585113525, 'learning_rate': 6.6448087431694e-07, 'epoch': 4.83}
{'loss': 0.0933, 'grad_norm': 4.015214443206787, 'learning_rate': 4.963430012610341e-07, 'epoch': 4.88}
{'loss': 0.099, 'grad_norm': 5.681668758392334, 'learning_rate': 3.2820512820512825e-07, 'epoch': 4.92}
{'loss': 0.092, 'grad_norm': 2.7853384017944336, 'learning_rate': 1.6006725514922238e-07, 'epoch': 4.96}
{'eval_loss': 0.26088935136795044, 'eval_runtime': 15.0539, 'eval_samples_per_second': 1598.389, 'eval_steps_per_second': 99.908, 'epoch': 5.0}
{'train_runtime': 1833.7099, 'train_samples_per_second': 518.932, 'train_steps_per_second': 32.434, 'train_loss': 0.1853507451702437, 'epoch': 5.0}
Precision: 0.8781, Recall: 0.9012, F1: 0.8895

SRL finished


===== Training xlm-roberta-base seed 6 on CoNLL-2012 SRL =====
{'loss': 1.366, 'grad_norm': 5.91162633895874, 'learning_rate': 1.9832198402690208e-05, 'epoch': 0.04}
{'loss': 0.6288, 'grad_norm': 2.896812677383423, 'learning_rate': 1.96640605296343e-05, 'epoch': 0.08}
{'loss': 0.4677, 'grad_norm': 9.41534423828125, 'learning_rate': 1.9495922656578396e-05, 'epoch': 0.13}
{'loss': 0.4154, 'grad_norm': 7.784144878387451, 'learning_rate': 1.932778478352249e-05, 'epoch': 0.17}
{'loss': 0.3817, 'grad_norm': 6.783463001251221, 'learning_rate': 1.9159646910466585e-05, 'epoch': 0.21}
{'loss': 0.3644, 'grad_norm': 12.864800453186035, 'learning_rate': 1.8991509037410678e-05, 'epoch': 0.25}
{'loss': 0.3474, 'grad_norm': 4.354457855224609, 'learning_rate': 1.8823371164354774e-05, 'epoch': 0.29}
{'loss': 0.3319, 'grad_norm': 7.744725227355957, 'learning_rate': 1.8655233291298867e-05, 'epoch': 0.34}
{'loss': 0.3156, 'grad_norm': 3.8892054557800293, 'learning_rate': 1.8487095418242963e-05, 'epoch': 0.38}
{'loss': 0.2979, 'grad_norm': 9.48857307434082, 'learning_rate': 1.8318957545187055e-05, 'epoch': 0.42}
{'loss': 0.3061, 'grad_norm': 3.736159324645996, 'learning_rate': 1.8150819672131148e-05, 'epoch': 0.46}
{'loss': 0.2917, 'grad_norm': 8.27311897277832, 'learning_rate': 1.7982681799075244e-05, 'epoch': 0.5}
{'loss': 0.2849, 'grad_norm': 17.1875, 'learning_rate': 1.7814543926019337e-05, 'epoch': 0.55}
{'loss': 0.2821, 'grad_norm': 8.98270320892334, 'learning_rate': 1.7646406052963433e-05, 'epoch': 0.59}
{'loss': 0.2814, 'grad_norm': 7.51372766494751, 'learning_rate': 1.7478268179907525e-05, 'epoch': 0.63}
{'loss': 0.2682, 'grad_norm': 6.117733955383301, 'learning_rate': 1.731013030685162e-05, 'epoch': 0.67}
{'loss': 0.2823, 'grad_norm': 4.7888503074646, 'learning_rate': 1.7141992433795714e-05, 'epoch': 0.71}
{'loss': 0.2652, 'grad_norm': 28.725688934326172, 'learning_rate': 1.697385456073981e-05, 'epoch': 0.76}
{'loss': 0.2723, 'grad_norm': 3.947495222091675, 'learning_rate': 1.6805716687683903e-05, 'epoch': 0.8}
{'loss': 0.2646, 'grad_norm': 10.370220184326172, 'learning_rate': 1.6637578814627995e-05, 'epoch': 0.84}
{'loss': 0.2642, 'grad_norm': 12.288446426391602, 'learning_rate': 1.646944094157209e-05, 'epoch': 0.88}
{'loss': 0.2584, 'grad_norm': 10.058869361877441, 'learning_rate': 1.6301303068516184e-05, 'epoch': 0.92}
{'loss': 0.2551, 'grad_norm': 11.090469360351562, 'learning_rate': 1.613316519546028e-05, 'epoch': 0.97}
{'eval_loss': 0.2536602020263672, 'eval_runtime': 15.0396, 'eval_samples_per_second': 1599.905, 'eval_steps_per_second': 100.002, 'epoch': 1.0}
{'loss': 0.2415, 'grad_norm': 7.4002790451049805, 'learning_rate': 1.5965027322404373e-05, 'epoch': 1.01}
{'loss': 0.2097, 'grad_norm': 6.366635322570801, 'learning_rate': 1.5796889449348466e-05, 'epoch': 1.05}
{'loss': 0.216, 'grad_norm': 9.648069381713867, 'learning_rate': 1.562875157629256e-05, 'epoch': 1.09}
{'loss': 0.205, 'grad_norm': 14.248546600341797, 'learning_rate': 1.5460613703236654e-05, 'epoch': 1.13}
{'loss': 0.2145, 'grad_norm': 6.954239368438721, 'learning_rate': 1.5292475830180747e-05, 'epoch': 1.18}
{'loss': 0.2107, 'grad_norm': 11.410161018371582, 'learning_rate': 1.5124337957124843e-05, 'epoch': 1.22}
{'loss': 0.2063, 'grad_norm': 2.9573497772216797, 'learning_rate': 1.4956200084068937e-05, 'epoch': 1.26}
{'loss': 0.2077, 'grad_norm': 8.260207176208496, 'learning_rate': 1.4788062211013032e-05, 'epoch': 1.3}
{'loss': 0.2081, 'grad_norm': 10.203069686889648, 'learning_rate': 1.4619924337957126e-05, 'epoch': 1.35}
