
===== Training bert-base-uncased seed 0 on CoNLL-2012 SRL =====
{'loss': 1.315, 'grad_norm': 3.9801602363586426, 'learning_rate': 1.9832198402690208e-05, 'epoch': 0.04}
{'loss': 0.3892, 'grad_norm': 3.2471213340759277, 'learning_rate': 1.9159646910466585e-05, 'epoch': 0.21}
{'loss': 0.3728, 'grad_norm': 8.385204315185547, 'learning_rate': 1.8991509037410678e-05, 'epoch': 0.25}
{'loss': 0.3503, 'grad_norm': 2.611562490463257, 'learning_rate': 1.8823371164354774e-05, 'epoch': 0.29}
{'loss': 0.3362, 'grad_norm': 9.761700630187988, 'learning_rate': 1.8655233291298867e-05, 'epoch': 0.34}
{'loss': 0.3207, 'grad_norm': 4.74987268447876, 'learning_rate': 1.8487095418242963e-05, 'epoch': 0.38}
{'loss': 0.2971, 'grad_norm': 6.1093621253967285, 'learning_rate': 1.8318957545187055e-05, 'epoch': 0.42}
{'loss': 0.3056, 'grad_norm': 1.6263471841812134, 'learning_rate': 1.8150819672131148e-05, 'epoch': 0.46}
{'loss': 0.2941, 'grad_norm': 7.877289772033691, 'learning_rate': 1.7982681799075244e-05, 'epoch': 0.5}
{'loss': 0.2879, 'grad_norm': 5.552183151245117, 'learning_rate': 1.7814543926019337e-05, 'epoch': 0.55}
{'loss': 0.282, 'grad_norm': 4.2376275062561035, 'learning_rate': 1.7646406052963433e-05, 'epoch': 0.59}
{'loss': 0.2833, 'grad_norm': 5.844510555267334, 'learning_rate': 1.7478268179907525e-05, 'epoch': 0.63}
{'loss': 0.268, 'grad_norm': 2.2938716411590576, 'learning_rate': 1.731013030685162e-05, 'epoch': 0.67}
{'loss': 0.2805, 'grad_norm': 2.897019386291504, 'learning_rate': 1.7141992433795714e-05, 'epoch': 0.71}
{'loss': 0.2656, 'grad_norm': 7.975038528442383, 'learning_rate': 1.697385456073981e-05, 'epoch': 0.76}
{'loss': 0.2687, 'grad_norm': 1.9568753242492676, 'learning_rate': 1.6805716687683903e-05, 'epoch': 0.8}
{'loss': 0.2603, 'grad_norm': 3.2654037475585938, 'learning_rate': 1.6637578814627995e-05, 'epoch': 0.84}
{'loss': 0.2581, 'grad_norm': 8.391642570495605, 'learning_rate': 1.646944094157209e-05, 'epoch': 0.88}
{'loss': 0.2508, 'grad_norm': 2.9896481037139893, 'learning_rate': 1.6301303068516184e-05, 'epoch': 0.92}
{'loss': 0.2551, 'grad_norm': 3.527509927749634, 'learning_rate': 1.613316519546028e-05, 'epoch': 0.97}
{'eval_loss': 0.2513946294784546, 'eval_runtime': 17.106, 'eval_samples_per_second': 1406.64, 'eval_steps_per_second': 87.922, 'epoch': 1.0}
{'loss': 0.2313, 'grad_norm': 3.5547661781311035, 'learning_rate': 1.5965027322404373e-05, 'epoch': 1.01}
{'loss': 0.1948, 'grad_norm': 5.768616199493408, 'learning_rate': 1.5796889449348466e-05, 'epoch': 1.05}
{'loss': 0.1978, 'grad_norm': 4.619309425354004, 'learning_rate': 1.562875157629256e-05, 'epoch': 1.09}
{'loss': 0.1875, 'grad_norm': 15.17338752746582, 'learning_rate': 1.5460613703236654e-05, 'epoch': 1.13}
{'loss': 0.19, 'grad_norm': 4.210420608520508, 'learning_rate': 1.5292475830180747e-05, 'epoch': 1.18}
{'loss': 0.1945, 'grad_norm': 3.1422841548919678, 'learning_rate': 1.5124337957124843e-05, 'epoch': 1.22}
{'loss': 0.1878, 'grad_norm': 1.5173338651657104, 'learning_rate': 1.4956200084068937e-05, 'epoch': 1.26}
{'loss': 0.1945, 'grad_norm': 6.185855865478516, 'learning_rate': 1.4788062211013032e-05, 'epoch': 1.3}
{'loss': 0.1979, 'grad_norm': 12.017922401428223, 'learning_rate': 1.4619924337957126e-05, 'epoch': 1.35}
{'loss': 0.1851, 'grad_norm': 3.42832088470459, 'learning_rate': 1.445178646490122e-05, 'epoch': 1.39}
{'loss': 0.1906, 'grad_norm': 2.443429946899414, 'learning_rate': 1.4283648591845313e-05, 'epoch': 1.43}
{'loss': 0.1981, 'grad_norm': 11.736730575561523, 'learning_rate': 1.411551071878941e-05, 'epoch': 1.47}
{'loss': 0.1942, 'grad_norm': 2.92338490486145, 'learning_rate': 1.3947372845733502e-05, 'epoch': 1.51}
{'loss': 0.1854, 'grad_norm': 12.775262832641602, 'learning_rate': 1.3779234972677598e-05, 'epoch': 1.56}
{'loss': 0.1848, 'grad_norm': 2.803185224533081, 'learning_rate': 1.361109709962169e-05, 'epoch': 1.6}
{'loss': 0.1871, 'grad_norm': 3.7746737003326416, 'learning_rate': 1.3442959226565787e-05, 'epoch': 1.64}
{'loss': 0.1794, 'grad_norm': 3.2452945709228516, 'learning_rate': 1.327482135350988e-05, 'epoch': 1.68}
{'loss': 0.185, 'grad_norm': 13.643163681030273, 'learning_rate': 1.3106683480453974e-05, 'epoch': 1.72}
{'loss': 0.1886, 'grad_norm': 0.6177319884300232, 'learning_rate': 1.2938545607398068e-05, 'epoch': 1.77}
{'loss': 0.1755, 'grad_norm': 2.148261070251465, 'learning_rate': 1.277040773434216e-05, 'epoch': 1.81}
{'loss': 0.1762, 'grad_norm': 1.7400177717208862, 'learning_rate': 1.2602269861286257e-05, 'epoch': 1.85}
{'loss': 0.1807, 'grad_norm': 6.1830010414123535, 'learning_rate': 1.243413198823035e-05, 'epoch': 1.89}
{'loss': 0.1862, 'grad_norm': 3.072537660598755, 'learning_rate': 1.2265994115174444e-05, 'epoch': 1.93}
{'loss': 0.1787, 'grad_norm': 1.5804564952850342, 'learning_rate': 1.2097856242118538e-05, 'epoch': 1.98}
{'eval_loss': 0.23970454931259155, 'eval_runtime': 17.1219, 'eval_samples_per_second': 1405.334, 'eval_steps_per_second': 87.841, 'epoch': 2.0}
{'loss': 0.1653, 'grad_norm': 1.571169376373291, 'learning_rate': 1.1929718369062633e-05, 'epoch': 2.02}
{'loss': 0.1411, 'grad_norm': 5.617281913757324, 'learning_rate': 1.1761580496006725e-05, 'epoch': 2.06}
{'loss': 0.1309, 'grad_norm': 6.453142166137695, 'learning_rate': 1.1593442622950821e-05, 'epoch': 2.1}
{'loss': 0.1318, 'grad_norm': 2.3192954063415527, 'learning_rate': 1.1425304749894914e-05, 'epoch': 2.14}
{'loss': 0.1289, 'grad_norm': 7.716441631317139, 'learning_rate': 1.125716687683901e-05, 'epoch': 2.19}
{'loss': 0.1382, 'grad_norm': 5.800334453582764, 'learning_rate': 1.1089029003783103e-05, 'epoch': 2.23}
{'loss': 0.1308, 'grad_norm': 5.815813064575195, 'learning_rate': 1.0920891130727199e-05, 'epoch': 2.27}
{'loss': 0.1312, 'grad_norm': 5.051450252532959, 'learning_rate': 1.0752753257671291e-05, 'epoch': 2.31}
{'loss': 0.1345, 'grad_norm': 3.6548478603363037, 'learning_rate': 1.0584615384615386e-05, 'epoch': 2.35}
{'loss': 0.1391, 'grad_norm': 1.591019630432129, 'learning_rate': 1.041647751155948e-05, 'epoch': 2.4}
{'loss': 0.1294, 'grad_norm': 1.896333932876587, 'learning_rate': 1.0248339638503573e-05, 'epoch': 2.44}
{'loss': 0.134, 'grad_norm': 0.7948247194290161, 'learning_rate': 1.0080201765447669e-05, 'epoch': 2.48}
{'loss': 0.1324, 'grad_norm': 2.31689190864563, 'learning_rate': 9.912063892391761e-06, 'epoch': 2.52}
{'loss': 0.1331, 'grad_norm': 4.681804656982422, 'learning_rate': 9.743926019335856e-06, 'epoch': 2.56}
{'loss': 0.1285, 'grad_norm': 4.252816200256348, 'learning_rate': 9.57578814627995e-06, 'epoch': 2.61}
{'loss': 0.1315, 'grad_norm': 3.803062915802002, 'learning_rate': 9.407650273224045e-06, 'epoch': 2.65}
{'loss': 0.1329, 'grad_norm': 1.8232440948486328, 'learning_rate': 9.239512400168139e-06, 'epoch': 2.69}
{'loss': 0.132, 'grad_norm': 1.2015451192855835, 'learning_rate': 9.071374527112233e-06, 'epoch': 2.73}
{'loss': 0.1263, 'grad_norm': 1.1786810159683228, 'learning_rate': 8.903236654056326e-06, 'epoch': 2.77}
{'loss': 0.1289, 'grad_norm': 2.182668924331665, 'learning_rate': 8.73509878100042e-06, 'epoch': 2.82}
{'loss': 0.1267, 'grad_norm': 2.396094799041748, 'learning_rate': 8.566960907944515e-06, 'epoch': 2.86}
{'loss': 0.1433, 'grad_norm': 4.2530837059021, 'learning_rate': 8.398823034888609e-06, 'epoch': 2.9}
{'loss': 0.1321, 'grad_norm': 8.352779388427734, 'learning_rate': 8.230685161832703e-06, 'epoch': 2.94}
{'loss': 0.1301, 'grad_norm': 2.6411619186401367, 'learning_rate': 8.062547288776798e-06, 'epoch': 2.98}
{'eval_loss': 0.24536274373531342, 'eval_runtime': 17.1039, 'eval_samples_per_second': 1406.811, 'eval_steps_per_second': 87.933, 'epoch': 3.0}
{'loss': 0.11, 'grad_norm': 1.8237017393112183, 'learning_rate': 7.894409415720892e-06, 'epoch': 3.03}
{'loss': 0.0937, 'grad_norm': 0.3980710804462433, 'learning_rate': 7.726271542664986e-06, 'epoch': 3.07}
{'loss': 0.0927, 'grad_norm': 2.2037343978881836, 'learning_rate': 7.55813366960908e-06, 'epoch': 3.11}
{'loss': 0.0968, 'grad_norm': 1.189687967300415, 'learning_rate': 7.389995796553174e-06, 'epoch': 3.15}
{'loss': 0.1005, 'grad_norm': 0.4873769283294678, 'learning_rate': 7.221857923497269e-06, 'epoch': 3.19}
{'loss': 0.0957, 'grad_norm': 2.6878318786621094, 'learning_rate': 7.053720050441363e-06, 'epoch': 3.24}
{'loss': 0.0987, 'grad_norm': 1.1573799848556519, 'learning_rate': 6.885582177385457e-06, 'epoch': 3.28}
{'loss': 0.1009, 'grad_norm': 2.0441367626190186, 'learning_rate': 6.717444304329551e-06, 'epoch': 3.32}
{'loss': 0.0981, 'grad_norm': 3.687939167022705, 'learning_rate': 6.549306431273645e-06, 'epoch': 3.36}
{'loss': 0.0949, 'grad_norm': 3.6518642902374268, 'learning_rate': 6.38116855821774e-06, 'epoch': 3.4}
{'loss': 0.0956, 'grad_norm': 6.862649440765381, 'learning_rate': 6.213030685161832e-06, 'epoch': 3.45}
{'loss': 0.0944, 'grad_norm': 1.810951590538025, 'learning_rate': 6.044892812105927e-06, 'epoch': 3.49}
{'loss': 0.0944, 'grad_norm': 1.3303077220916748, 'learning_rate': 5.876754939050021e-06, 'epoch': 3.53}
{'loss': 0.0994, 'grad_norm': 1.3987118005752563, 'learning_rate': 5.708617065994115e-06, 'epoch': 3.57}
{'loss': 0.0959, 'grad_norm': 4.25581169128418, 'learning_rate': 5.54047919293821e-06, 'epoch': 3.61}
{'loss': 0.0887, 'grad_norm': 7.142838954925537, 'learning_rate': 5.372341319882304e-06, 'epoch': 3.66}
{'loss': 0.0982, 'grad_norm': 3.6846344470977783, 'learning_rate': 5.204203446826398e-06, 'epoch': 3.7}
{'loss': 0.1039, 'grad_norm': 4.234587669372559, 'learning_rate': 5.036065573770492e-06, 'epoch': 3.74}
{'loss': 0.0968, 'grad_norm': 0.7938055992126465, 'learning_rate': 4.867927700714586e-06, 'epoch': 3.78}
{'loss': 0.1021, 'grad_norm': 1.9600504636764526, 'learning_rate': 4.699789827658681e-06, 'epoch': 3.83}
{'loss': 0.0982, 'grad_norm': 3.268742084503174, 'learning_rate': 4.531651954602775e-06, 'epoch': 3.87}
{'loss': 0.0883, 'grad_norm': 1.0688179731369019, 'learning_rate': 4.363514081546869e-06, 'epoch': 3.91}
{'loss': 0.096, 'grad_norm': 1.6119375228881836, 'learning_rate': 4.195376208490963e-06, 'epoch': 3.95}
{'loss': 0.0924, 'grad_norm': 4.599187850952148, 'learning_rate': 4.027238335435057e-06, 'epoch': 3.99}
{'eval_loss': 0.271586537361145, 'eval_runtime': 17.088, 'eval_samples_per_second': 1408.119, 'eval_steps_per_second': 88.015, 'epoch': 4.0}
{'loss': 0.0725, 'grad_norm': 1.1320356130599976, 'learning_rate': 3.859100462379151e-06, 'epoch': 4.04}
{'loss': 0.074, 'grad_norm': 1.0895507335662842, 'learning_rate': 3.690962589323245e-06, 'epoch': 4.08}
{'loss': 0.076, 'grad_norm': 3.0830740928649902, 'learning_rate': 3.5228247162673395e-06, 'epoch': 4.12}
{'loss': 0.0774, 'grad_norm': 3.4661567211151123, 'learning_rate': 3.354686843211434e-06, 'epoch': 4.16}
{'loss': 0.0724, 'grad_norm': 5.867311477661133, 'learning_rate': 3.186548970155528e-06, 'epoch': 4.2}
{'loss': 0.0718, 'grad_norm': 6.997379302978516, 'learning_rate': 3.018411097099622e-06, 'epoch': 4.25}
{'loss': 0.0756, 'grad_norm': 1.4627001285552979, 'learning_rate': 2.8502732240437157e-06, 'epoch': 4.29}
{'loss': 0.0728, 'grad_norm': 1.823591947555542, 'learning_rate': 2.68213535098781e-06, 'epoch': 4.33}
{'loss': 0.0687, 'grad_norm': 1.1578714847564697, 'learning_rate': 2.5139974779319044e-06, 'epoch': 4.37}
{'loss': 0.0746, 'grad_norm': 4.342891216278076, 'learning_rate': 2.3458596048759984e-06, 'epoch': 4.41}
{'loss': 0.0733, 'grad_norm': 1.5712685585021973, 'learning_rate': 2.1777217318200927e-06, 'epoch': 4.46}
{'loss': 0.0714, 'grad_norm': 0.6627427339553833, 'learning_rate': 2.009583858764187e-06, 'epoch': 4.5}
{'loss': 0.0779, 'grad_norm': 1.475594162940979, 'learning_rate': 1.8414459857082808e-06, 'epoch': 4.54}
{'loss': 0.0712, 'grad_norm': 7.586508750915527, 'learning_rate': 1.6733081126523752e-06, 'epoch': 4.58}
{'loss': 0.0772, 'grad_norm': 3.8945858478546143, 'learning_rate': 1.5051702395964693e-06, 'epoch': 4.62}
{'loss': 0.0736, 'grad_norm': 2.3318581581115723, 'learning_rate': 1.3370323665405635e-06, 'epoch': 4.67}
{'loss': 0.077, 'grad_norm': 6.417129993438721, 'learning_rate': 1.1688944934846576e-06, 'epoch': 4.71}
{'loss': 0.0721, 'grad_norm': 9.597994804382324, 'learning_rate': 1.0007566204287518e-06, 'epoch': 4.75}
{'loss': 0.0712, 'grad_norm': 1.850890874862671, 'learning_rate': 8.326187473728459e-07, 'epoch': 4.79}
{'loss': 0.075, 'grad_norm': 3.745692253112793, 'learning_rate': 6.6448087431694e-07, 'epoch': 4.83}
{'loss': 0.0704, 'grad_norm': 11.801158905029297, 'learning_rate': 4.963430012610341e-07, 'epoch': 4.88}
{'loss': 0.0743, 'grad_norm': 10.238679885864258, 'learning_rate': 3.2820512820512825e-07, 'epoch': 4.92}
{'loss': 0.0748, 'grad_norm': 0.9469711780548096, 'learning_rate': 1.6006725514922238e-07, 'epoch': 4.96}
{'eval_loss': 0.28852736949920654, 'eval_runtime': 16.9678, 'eval_samples_per_second': 1418.099, 'eval_steps_per_second': 88.639, 'epoch': 5.0}
{'train_runtime': 1649.3408, 'train_samples_per_second': 576.94, 'train_steps_per_second': 36.06, 'train_loss': 0.1723169300645377, 'epoch': 5.0}
Precision: 0.8738, Recall: 0.9001, F1: 0.8868

SRL finished


===== Training bert-base-uncased seed 6 on CoNLL-2012 SRL =====
{'loss': 1.4032, 'grad_norm': 3.9482860565185547, 'learning_rate': 1.9832198402690208e-05, 'epoch': 0.04}
{'loss': 0.6855, 'grad_norm': 3.380096912384033, 'learning_rate': 1.96640605296343e-05, 'epoch': 0.08}
{'loss': 0.4873, 'grad_norm': 13.006219863891602, 'learning_rate': 1.9495922656578396e-05, 'epoch': 0.13}
{'loss': 0.4258, 'grad_norm': 12.418932914733887, 'learning_rate': 1.932778478352249e-05, 'epoch': 0.17}
{'loss': 0.386, 'grad_norm': 3.46952223777771, 'learning_rate': 1.9159646910466585e-05, 'epoch': 0.21}
{'loss': 0.3727, 'grad_norm': 9.686966896057129, 'learning_rate': 1.8991509037410678e-05, 'epoch': 0.25}
{'loss': 0.3456, 'grad_norm': 3.212942123413086, 'learning_rate': 1.8823371164354774e-05, 'epoch': 0.29}
{'loss': 0.3318, 'grad_norm': 4.979991436004639, 'learning_rate': 1.8655233291298867e-05, 'epoch': 0.34}
{'loss': 0.3144, 'grad_norm': 4.095497131347656, 'learning_rate': 1.8487095418242963e-05, 'epoch': 0.38}
{'loss': 0.2965, 'grad_norm': 5.817860126495361, 'learning_rate': 1.8318957545187055e-05, 'epoch': 0.42}
{'loss': 0.3026, 'grad_norm': 1.9923598766326904, 'learning_rate': 1.8150819672131148e-05, 'epoch': 0.46}
{'loss': 0.2924, 'grad_norm': 7.6105146408081055, 'learning_rate': 1.7982681799075244e-05, 'epoch': 0.5}
{'loss': 0.2855, 'grad_norm': 6.673639297485352, 'learning_rate': 1.7814543926019337e-05, 'epoch': 0.55}
{'loss': 0.2782, 'grad_norm': 3.4923176765441895, 'learning_rate': 1.7646406052963433e-05, 'epoch': 0.59}
{'loss': 0.2799, 'grad_norm': 5.5982346534729, 'learning_rate': 1.7478268179907525e-05, 'epoch': 0.63}
{'loss': 0.2656, 'grad_norm': 1.758726716041565, 'learning_rate': 1.731013030685162e-05, 'epoch': 0.67}
{'loss': 0.2768, 'grad_norm': 3.600332736968994, 'learning_rate': 1.7141992433795714e-05, 'epoch': 0.71}
{'loss': 0.2558, 'grad_norm': 31.41933250427246, 'learning_rate': 1.697385456073981e-05, 'epoch': 0.76}
{'loss': 0.2713, 'grad_norm': 2.397850751876831, 'learning_rate': 1.6805716687683903e-05, 'epoch': 0.8}
{'loss': 0.2575, 'grad_norm': 3.120530605316162, 'learning_rate': 1.6637578814627995e-05, 'epoch': 0.84}
{'loss': 0.2556, 'grad_norm': 8.254446983337402, 'learning_rate': 1.646944094157209e-05, 'epoch': 0.88}
{'loss': 0.2477, 'grad_norm': 4.731369972229004, 'learning_rate': 1.6301303068516184e-05, 'epoch': 0.92}
{'loss': 0.2542, 'grad_norm': 3.9695959091186523, 'learning_rate': 1.613316519546028e-05, 'epoch': 0.97}
{'eval_loss': 0.25070086121559143, 'eval_runtime': 17.0099, 'eval_samples_per_second': 1414.585, 'eval_steps_per_second': 88.419, 'epoch': 1.0}
{'loss': 0.2334, 'grad_norm': 2.9696521759033203, 'learning_rate': 1.5965027322404373e-05, 'epoch': 1.01}
{'loss': 0.1889, 'grad_norm': 3.6072499752044678, 'learning_rate': 1.5796889449348466e-05, 'epoch': 1.05}
{'loss': 0.1962, 'grad_norm': 3.753469944000244, 'learning_rate': 1.562875157629256e-05, 'epoch': 1.09}
{'loss': 0.1852, 'grad_norm': 9.797097206115723, 'learning_rate': 1.5460613703236654e-05, 'epoch': 1.13}
{'loss': 0.1916, 'grad_norm': 4.111616611480713, 'learning_rate': 1.5292475830180747e-05, 'epoch': 1.18}
{'loss': 0.1912, 'grad_norm': 2.1690285205841064, 'learning_rate': 1.5124337957124843e-05, 'epoch': 1.22}
{'loss': 0.1845, 'grad_norm': 1.3691624402999878, 'learning_rate': 1.4956200084068937e-05, 'epoch': 1.26}
{'loss': 0.1949, 'grad_norm': 4.91776180267334, 'learning_rate': 1.4788062211013032e-05, 'epoch': 1.3}
{'loss': 0.1959, 'grad_norm': 9.732561111450195, 'learning_rate': 1.4619924337957126e-05, 'epoch': 1.35}
{'loss': 0.1848, 'grad_norm': 3.452402353286743, 'learning_rate': 1.445178646490122e-05, 'epoch': 1.39}
{'loss': 0.1884, 'grad_norm': 4.31842565536499, 'learning_rate': 1.4283648591845313e-05, 'epoch': 1.43}
{'loss': 0.1922, 'grad_norm': 6.051068305969238, 'learning_rate': 1.411551071878941e-05, 'epoch': 1.47}
{'loss': 0.1919, 'grad_norm': 4.760520935058594, 'learning_rate': 1.3947372845733502e-05, 'epoch': 1.51}
{'loss': 0.1797, 'grad_norm': 10.68073558807373, 'learning_rate': 1.3779234972677598e-05, 'epoch': 1.56}
{'loss': 0.1824, 'grad_norm': 3.6129724979400635, 'learning_rate': 1.361109709962169e-05, 'epoch': 1.6}
{'loss': 0.1828, 'grad_norm': 2.748326301574707, 'learning_rate': 1.3442959226565787e-05, 'epoch': 1.64}
{'loss': 0.1783, 'grad_norm': 2.0334815979003906, 'learning_rate': 1.327482135350988e-05, 'epoch': 1.68}
{'loss': 0.18, 'grad_norm': 15.534147262573242, 'learning_rate': 1.3106683480453974e-05, 'epoch': 1.72}
{'loss': 0.1868, 'grad_norm': 0.9257383942604065, 'learning_rate': 1.2938545607398068e-05, 'epoch': 1.77}
{'loss': 0.1734, 'grad_norm': 2.2002453804016113, 'learning_rate': 1.277040773434216e-05, 'epoch': 1.81}
{'loss': 0.1783, 'grad_norm': 1.5720150470733643, 'learning_rate': 1.2602269861286257e-05, 'epoch': 1.85}
{'loss': 0.1793, 'grad_norm': 5.266506195068359, 'learning_rate': 1.243413198823035e-05, 'epoch': 1.89}
{'loss': 0.1858, 'grad_norm': 2.0832455158233643, 'learning_rate': 1.2265994115174444e-05, 'epoch': 1.93}
{'loss': 0.1733, 'grad_norm': 2.9395790100097656, 'learning_rate': 1.2097856242118538e-05, 'epoch': 1.98}
{'eval_loss': 0.2367573380470276, 'eval_runtime': 16.9851, 'eval_samples_per_second': 1416.65, 'eval_steps_per_second': 88.548, 'epoch': 2.0}
{'loss': 0.1644, 'grad_norm': 1.1704357862472534, 'learning_rate': 1.1929718369062633e-05, 'epoch': 2.02}
{'loss': 0.1377, 'grad_norm': 2.6385486125946045, 'learning_rate': 1.1761580496006725e-05, 'epoch': 2.06}
{'loss': 0.129, 'grad_norm': 9.32141399383545, 'learning_rate': 1.1593442622950821e-05, 'epoch': 2.1}
{'loss': 0.1301, 'grad_norm': 2.3194143772125244, 'learning_rate': 1.1425304749894914e-05, 'epoch': 2.14}
{'loss': 0.1259, 'grad_norm': 5.973076343536377, 'learning_rate': 1.125716687683901e-05, 'epoch': 2.19}
{'loss': 0.1357, 'grad_norm': 5.40056848526001, 'learning_rate': 1.1089029003783103e-05, 'epoch': 2.23}
{'loss': 0.1301, 'grad_norm': 3.7272257804870605, 'learning_rate': 1.0920891130727199e-05, 'epoch': 2.27}
{'loss': 0.1271, 'grad_norm': 4.430934429168701, 'learning_rate': 1.0752753257671291e-05, 'epoch': 2.31}
{'loss': 0.13, 'grad_norm': 4.468554973602295, 'learning_rate': 1.0584615384615386e-05, 'epoch': 2.35}
{'loss': 0.1414, 'grad_norm': 2.4526636600494385, 'learning_rate': 1.041647751155948e-05, 'epoch': 2.4}
{'loss': 0.1287, 'grad_norm': 1.0573650598526, 'learning_rate': 1.0248339638503573e-05, 'epoch': 2.44}
{'loss': 0.1257, 'grad_norm': 1.9771391153335571, 'learning_rate': 1.0080201765447669e-05, 'epoch': 2.48}
{'loss': 0.127, 'grad_norm': 5.953961372375488, 'learning_rate': 9.912063892391761e-06, 'epoch': 2.52}
{'loss': 0.1369, 'grad_norm': 2.4457266330718994, 'learning_rate': 9.743926019335856e-06, 'epoch': 2.56}
{'loss': 0.1257, 'grad_norm': 1.3668506145477295, 'learning_rate': 9.57578814627995e-06, 'epoch': 2.61}
{'loss': 0.1273, 'grad_norm': 4.405166149139404, 'learning_rate': 9.407650273224045e-06, 'epoch': 2.65}
{'loss': 0.1297, 'grad_norm': 1.827676773071289, 'learning_rate': 9.239512400168139e-06, 'epoch': 2.69}
{'loss': 0.1263, 'grad_norm': 1.1767895221710205, 'learning_rate': 9.071374527112233e-06, 'epoch': 2.73}
{'loss': 0.1228, 'grad_norm': 1.5912343263626099, 'learning_rate': 8.903236654056326e-06, 'epoch': 2.77}
{'loss': 0.1329, 'grad_norm': 2.0254945755004883, 'learning_rate': 8.73509878100042e-06, 'epoch': 2.82}
{'loss': 0.1274, 'grad_norm': 2.7445991039276123, 'learning_rate': 8.566960907944515e-06, 'epoch': 2.86}
{'loss': 0.1413, 'grad_norm': 4.150932788848877, 'learning_rate': 8.398823034888609e-06, 'epoch': 2.9}
{'loss': 0.1273, 'grad_norm': 4.759242057800293, 'learning_rate': 8.230685161832703e-06, 'epoch': 2.94}
{'loss': 0.1277, 'grad_norm': 1.146281361579895, 'learning_rate': 8.062547288776798e-06, 'epoch': 2.98}
{'eval_loss': 0.2458532452583313, 'eval_runtime': 16.9838, 'eval_samples_per_second': 1416.766, 'eval_steps_per_second': 88.555, 'epoch': 3.0}
{'loss': 0.1065, 'grad_norm': 1.7909184694290161, 'learning_rate': 7.894409415720892e-06, 'epoch': 3.03}
{'loss': 0.0916, 'grad_norm': 13.992626190185547, 'learning_rate': 7.726271542664986e-06, 'epoch': 3.07}
{'loss': 0.0924, 'grad_norm': 1.9500075578689575, 'learning_rate': 7.55813366960908e-06, 'epoch': 3.11}
{'loss': 0.0983, 'grad_norm': 1.1462520360946655, 'learning_rate': 7.389995796553174e-06, 'epoch': 3.15}
{'loss': 0.1005, 'grad_norm': 0.3727027475833893, 'learning_rate': 7.221857923497269e-06, 'epoch': 3.19}
{'loss': 0.0923, 'grad_norm': 2.95916748046875, 'learning_rate': 7.053720050441363e-06, 'epoch': 3.24}
{'loss': 0.0953, 'grad_norm': 10.355371475219727, 'learning_rate': 6.885582177385457e-06, 'epoch': 3.28}
{'loss': 0.1007, 'grad_norm': 2.6480753421783447, 'learning_rate': 6.717444304329551e-06, 'epoch': 3.32}
{'loss': 0.0958, 'grad_norm': 2.971104383468628, 'learning_rate': 6.549306431273645e-06, 'epoch': 3.36}
{'loss': 0.0951, 'grad_norm': 2.3064286708831787, 'learning_rate': 6.38116855821774e-06, 'epoch': 3.4}
{'loss': 0.0939, 'grad_norm': 5.2671918869018555, 'learning_rate': 6.213030685161832e-06, 'epoch': 3.45}
{'loss': 0.0938, 'grad_norm': 11.856720924377441, 'learning_rate': 6.044892812105927e-06, 'epoch': 3.49}
{'loss': 0.0893, 'grad_norm': 1.2293137311935425, 'learning_rate': 5.876754939050021e-06, 'epoch': 3.53}
{'loss': 0.0958, 'grad_norm': 1.2107958793640137, 'learning_rate': 5.708617065994115e-06, 'epoch': 3.57}
{'loss': 0.0923, 'grad_norm': 3.7566473484039307, 'learning_rate': 5.54047919293821e-06, 'epoch': 3.61}
{'loss': 0.0901, 'grad_norm': 2.847142219543457, 'learning_rate': 5.372341319882304e-06, 'epoch': 3.66}
{'loss': 0.0945, 'grad_norm': 3.1012353897094727, 'learning_rate': 5.204203446826398e-06, 'epoch': 3.7}
{'loss': 0.0994, 'grad_norm': 5.983833312988281, 'learning_rate': 5.036065573770492e-06, 'epoch': 3.74}
{'loss': 0.0938, 'grad_norm': 0.9641286134719849, 'learning_rate': 4.867927700714586e-06, 'epoch': 3.78}
{'loss': 0.0962, 'grad_norm': 0.923328161239624, 'learning_rate': 4.699789827658681e-06, 'epoch': 3.83}
{'loss': 0.0955, 'grad_norm': 8.822083473205566, 'learning_rate': 4.531651954602775e-06, 'epoch': 3.87}
{'loss': 0.0871, 'grad_norm': 1.1192903518676758, 'learning_rate': 4.363514081546869e-06, 'epoch': 3.91}
{'loss': 0.0955, 'grad_norm': 1.7066935300827026, 'learning_rate': 4.195376208490963e-06, 'epoch': 3.95}
{'loss': 0.0913, 'grad_norm': 11.919140815734863, 'learning_rate': 4.027238335435057e-06, 'epoch': 3.99}
{'eval_loss': 0.26594406366348267, 'eval_runtime': 16.9564, 'eval_samples_per_second': 1419.052, 'eval_steps_per_second': 88.698, 'epoch': 4.0}
{'loss': 0.073, 'grad_norm': 0.9511905908584595, 'learning_rate': 3.859100462379151e-06, 'epoch': 4.04}
{'loss': 0.0739, 'grad_norm': 1.322791576385498, 'learning_rate': 3.690962589323245e-06, 'epoch': 4.08}
{'loss': 0.0747, 'grad_norm': 13.364303588867188, 'learning_rate': 3.5228247162673395e-06, 'epoch': 4.12}
{'loss': 0.0776, 'grad_norm': 11.542646408081055, 'learning_rate': 3.354686843211434e-06, 'epoch': 4.16}
{'loss': 0.0715, 'grad_norm': 2.0570855140686035, 'learning_rate': 3.186548970155528e-06, 'epoch': 4.2}
